"Ligue des Sociétés de la Croix-Rouge (League of Red Cross Societies)
",peace,1963,for promoting the principles of the Geneva Convention and cooperation with the UN
Lev Davidovich Landau,physics,1962,"for his pioneering theories for condensed matter, especially liquid helium"
Max Ferdinand Perutz,chemistry,1962,for their studies of the structures of globular proteins
John Cowdery Kendrew,chemistry,1962,for their studies of the structures of globular proteins
Francis Harry Compton Crick,medicine,1962,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material
James Dewey Watson,medicine,1962,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material
Maurice Hugh Frederick Wilkins,medicine,1962,for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material
John Steinbeck,literature,1962,"for his realistic and imaginative writings, combining as they do sympathetic humour and keen social perception"
Linus Carl Pauling,peace,1962,for his fight against the nuclear arms race between East and West
Robert Hofstadter,physics,1961,for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons
Rudolf Ludwig Mössbauer,physics,1961,for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name
Melvin Calvin,chemistry,1961,for his research on the carbon dioxide assimilation in plants
Georg von Békésy,medicine,1961,for his discoveries of the physical mechanism of stimulation within the cochlea
Ivo Andric,literature,1961,for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country
Dag Hammarskjöld,peace,1961,"for developing the UN into an effective and constructive international organization, capable of giving life to the principles and aims expressed in the UN Charter"
Donald Arthur Glaser,physics,1960,for the invention of the bubble chamber
Willard Frank Libby,chemistry,1960,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science"
Sir Frank Macfarlane Burnet,medicine,1960,for discovery of acquired immunological tolerance
Peter Brian Medawar,medicine,1960,for discovery of acquired immunological tolerance
Saint-John Perse,literature,1960,for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time
Albert John Lutuli,peace,1960,for his non-violent struggle against apartheid
Emilio Gino Segrè,physics,1959,for their discovery of the antiproton
Owen Chamberlain,physics,1959,for their discovery of the antiproton
Jaroslav Heyrovsky,chemistry,1959,for his discovery and development of the polarographic methods of analysis
Severo Ochoa,medicine,1959,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid
Arthur Kornberg,medicine,1959,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid
Salvatore Quasimodo,literature,1959,"for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times"
Philip J. Noel-Baker,peace,1959,for his longstanding contribution to the cause of disarmament and peace
Pavel Alekseyevich Cherenkov,physics,1958,for the discovery and the interpretation of the Cherenkov effect
Il´ja Mikhailovich Frank,physics,1958,for the discovery and the interpretation of the Cherenkov effect
Igor Yevgenyevich Tamm,physics,1958,for the discovery and the interpretation of the Cherenkov effect
Frederick Sanger,chemistry,1958,"for his work on the structure of proteins, especially that of insulin"
George Wells Beadle,medicine,1958,for their discovery that genes act by regulating definite chemical events
Edward Lawrie Tatum,medicine,1958,for their discovery that genes act by regulating definite chemical events
Joshua Lederberg,medicine,1958,for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria
Boris Leonidovich Pasternak,literature,1958,for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition
Georges Pire,peace,1958,for his efforts to help refugees to leave their camps and return to a life of freedom and dignity
Chen Ning Yang,physics,1957,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles
Tsung-Dao (T.D.) Lee,physics,1957,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles
Lord (Alexander R.) Todd,chemistry,1957,for his work on nucleotides and nucleotide co-enzymes
Daniel Bovet,medicine,1957,"for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles"
Albert Camus,literature,1957,"for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times"
Lester Bowles Pearson,peace,1957,for his crucial contribution to the deployment of a United Nations Emergency Force in the wake of the Suez Crisis
William Bradford Shockley,physics,1956,for their researches on semiconductors and their discovery of the transistor effect
John Bardeen,physics,1956,for their researches on semiconductors and their discovery of the transistor effect
Walter Houser Brattain,physics,1956,for their researches on semiconductors and their discovery of the transistor effect
Sir Cyril Norman Hinshelwood,chemistry,1956,for their researches into the mechanism of chemical reactions
Nikolay Nikolaevich Semenov,chemistry,1956,for their researches into the mechanism of chemical reactions
André Frédéric Cournand,medicine,1956,for their discoveries concerning heart catheterization and pathological changes in the circulatory system
Werner Forssmann,medicine,1956,for their discoveries concerning heart catheterization and pathological changes in the circulatory system
Dickinson W. Richards,medicine,1956,for their discoveries concerning heart catheterization and pathological changes in the circulatory system
Juan Ramón Jiménez,literature,1956,"for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity"
Willis Eugene Lamb,physics,1955,for his discoveries concerning the fine structure of the hydrogen spectrum
Polykarp Kusch,physics,1955,for his precision determination of the magnetic moment of the electron
Vincent du Vigneaud,chemistry,1955,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone"
Axel Hugo Theodor Theorell,medicine,1955,for his discoveries concerning the nature and mode of action of oxidation enzymes
Halldór Kiljan Laxness,literature,1955,for his vivid epic power which has renewed the great narrative art of Iceland
Max Born,physics,1954,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction"
Walther Bothe,physics,1954,for the coincidence method and his discoveries made therewith
Linus Carl Pauling,chemistry,1954,for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances
John Franklin Enders,medicine,1954,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue
Thomas Huckle Weller,medicine,1954,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue
Frederick Chapman Robbins,medicine,1954,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue
Ernest Miller Hemingway,literature,1954,"for his mastery of the art of narrative, most recently demonstrated in The Old Man and the Sea, and for the influence that he has exerted on contemporary style"
"Office of the United Nations High Commissioner for Refugees (UNHCR)
",peace,1954,for its efforts to heal the wounds of war by providing help and protection to refugees all over the world
Frits Zernike,physics,1953,"for his demonstration of the phase contrast method, especially for his invention of the phase contrast microscope"
Hermann Staudinger,chemistry,1953,for his discoveries in the field of macromolecular chemistry
Hans Adolf Krebs,medicine,1953,for his discovery of the citric acid cycle
Fritz Albert Lipmann,medicine,1953,for his discovery of co-enzyme A and its importance for intermediary metabolism
Sir Winston Leonard Spencer Churchill,literature,1953,for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values
George Catlett Marshall,peace,1953,for proposing and supervising the plan for the economic recovery of Europe
Felix Bloch,physics,1952,for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith
Edward Mills Purcell,physics,1952,for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith
Archer John Porter Martin,chemistry,1952,for their invention of partition chromatography
Richard Laurence Millington Synge,chemistry,1952,for their invention of partition chromatography
Selman Abraham Waksman,medicine,1952,"for his discovery of streptomycin, the first antibiotic effective against tuberculosis"
François Mauriac,literature,1952,for the deep spiritual insight and the artistic intensity with which he has in his novels penetrated the drama of human life
Albert Schweitzer,peace,1952,"for his altruism, reverence for life, and tireless humanitarian work which has helped making the idea of brotherhood between men and nations a living one"
Sir John Douglas Cockcroft,physics,1951,for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles
Ernest Thomas Sinton Walton,physics,1951,for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles
Edwin Mattison McMillan,chemistry,1951,for their discoveries in the chemistry of the transuranium elements
Glenn Theodore Seaborg,chemistry,1951,for their discoveries in the chemistry of the transuranium elements
Max Theiler,medicine,1951,for his discoveries concerning yellow fever and how to combat it
Pär Fabian Lagerkvist,literature,1951,for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind
Léon Jouhaux,peace,1951,for having devoted his life to the fight against war through the promotion of social justice and brotherhood among men and nations
Cecil Frank Powell,physics,1950,for his development of the photographic method of studying nuclear processes and his discoveries regarding mesons made with this method
Otto Paul Hermann Diels,chemistry,1950,for their discovery and development of the diene synthesis
Kurt Alder,chemistry,1950,for their discovery and development of the diene synthesis
Edward Calvin Kendall,medicine,1950,"for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects"
Tadeus Reichstein,medicine,1950,"for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects"
Philip Showalter Hench,medicine,1950,"for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects"
Earl (Bertrand Arthur William) Russell,literature,1950,in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought
Ralph Bunche,peace,1950,for his work as mediator in Palestine in 1948-1949
Hideki Yukawa,physics,1949,for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces
William Francis Giauque,chemistry,1949,"for his contributions in the field of chemical thermodynamics, particularly concerning the behaviour of substances at extremely low temperatures"
Walter Rudolf Hess,medicine,1949,for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs
Antonio Caetano de Abreu Freire Egas Moniz,medicine,1949,for his discovery of the therapeutic value of leucotomy in certain psychoses
William Faulkner,literature,1949,for his powerful and artistically unique contribution to the modern American novel
Lord (John) Boyd Orr of Brechin,peace,1949,"for his lifelong effort to conquer hunger and want, thereby helping to remove a major cause of military conflict and war"
Patrick Maynard Stuart Blackett,physics,1948,"for his development of the Wilson cloud chamber method, and his discoveries therewith in the fields of nuclear physics and cosmic radiation"
Arne Wilhelm Kaurin Tiselius,chemistry,1948,"for his research on electrophoresis and adsorption analysis, especially for his discoveries concerning the complex nature of the serum proteins"
Paul Hermann Müller,medicine,1948,for his discovery of the high efficiency of DDT as a contact poison against several arthropods
Thomas Stearns Eliot,literature,1948,"for his outstanding, pioneer contribution to present-day poetry"
Sir Edward Victor Appleton,physics,1947,for his investigations of the physics of the upper atmosphere especially for the discovery of the so-called Appleton layer
Sir Robert Robinson,chemistry,1947,"for his investigations on plant products of biological importance, especially the alkaloids"
Carl Ferdinand Cori,medicine,1947,for their discovery of the course of the catalytic conversion of glycogen
"Gerty Theresa Cori, née Radnitz",medicine,1947,for their discovery of the course of the catalytic conversion of glycogen
Bernardo Alberto Houssay,medicine,1947,for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar
André Paul Guillaume Gide,literature,1947,"for his comprehensive and artistically significant writings, in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight"
Friends Service Council (The Quakers),peace,1947,"for their pioneering work in the international peace movement and compassionate effort to relieve human suffering, thereby promoting the fraternity between nation"
"American Friends Service Committee (The Quakers)
",peace,1947,"for their pioneering work in the international peace movement and compassionate effort to relieve human suffering, thereby promoting the fraternity between nation"
Percy Williams Bridgman,physics,1946,"for the invention of an apparatus to produce extremely high pressures, and for the discoveries he made therewith in the field of high pressure physics"
James Batcheller Sumner,chemistry,1946,for his discovery that enzymes can be crystallized
John Howard Northrop,chemistry,1946,for their preparation of enzymes and virus proteins in a pure form
Wendell Meredith Stanley,chemistry,1946,for their preparation of enzymes and virus proteins in a pure form
Hermann Joseph Muller,medicine,1946,for the discovery of the production of mutations by means of X-ray irradiation
Hermann Hesse,literature,1946,"for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style"
Emily Greene Balch,peace,1946,for her lifelong work for the cause of peace
John Raleigh Mott,peace,1946,for his contribution to the creation of a peace-promoting religious brotherhood across national boundaries
Wolfgang Pauli,physics,1945,"for the discovery of the Exclusion Principle, also called the Pauli Principle"
Artturi Ilmari Virtanen,chemistry,1945,"for his research and inventions in agricultural and nutrition chemistry, especially for his fodder preservation method"
Sir Alexander Fleming,medicine,1945,for the discovery of penicillin and its curative effect in various infectious diseases
Ernst Boris Chain,medicine,1945,for the discovery of penicillin and its curative effect in various infectious diseases
Sir Howard Walter Florey,medicine,1945,for the discovery of penicillin and its curative effect in various infectious diseases
Gabriela Mistral,literature,1945,"for her lyric poetry which, inspired by powerful emotions, has made her name a symbol of the idealistic aspirations of the entire Latin American world"
Cordell Hull,peace,1945,for his indefatigable work for international understanding and his pivotal role in establishing the United Nations
Isidor Isaac Rabi,physics,1944,for his resonance method for recording the magnetic properties of atomic nuclei
Otto Hahn,chemistry,1944,for his discovery of the fission of heavy nuclei
Joseph Erlanger,medicine,1944,for their discoveries relating to the highly differentiated functions of single nerve fibres
Herbert Spencer Gasser,medicine,1944,for their discoveries relating to the highly differentiated functions of single nerve fibres
Johannes Vilhelm Jensen,literature,1944,"for the rare strength and fertility of his poetic imagination with which is combined an intellectual curiosity of wide scope and a bold, freshly creative style"
"Comité international de la Croix Rouge (International Committee of the Red Cross)
",peace,1944,for the great work it has performed during the war on behalf of humanity
Otto Stern,physics,1943,for his contribution to the development of the molecular ray method and his discovery of the magnetic moment of the proton
George de Hevesy,chemistry,1943,for his work on the use of isotopes as tracers in the study of chemical processes
Henrik Carl Peter Dam,medicine,1943,for his discovery of vitamin K
Edward Adelbert Doisy,medicine,1943,for his discovery of the chemical nature of vitamin K
Ernest Orlando Lawrence,physics,1939,"for the invention and development of the cyclotron and for results obtained with it, especially with regard to artificial radioactive elements"
Adolf Friedrich Johann Butenandt,chemistry,1939,for his work on sex hormones
Leopold Ruzicka,chemistry,1939,for his work on polymethylenes and higher terpenes
Gerhard Domagk,medicine,1939,for the discovery of the antibacterial effects of prontosil
Frans Eemil Sillanpää,literature,1939,for his deep understanding of his country’s peasantry and the exquisite art with which he has portrayed their way of life and their relationship with Nature
Enrico Fermi,physics,1938,"for his demonstrations of the existence of new radioactive elements produced by neutron irradiation, and for his related discovery of nuclear reactions brought about by slow neutrons"
Richard Kuhn,chemistry,1938,for his work on carotenoids and vitamins
Corneille Jean François Heymans,medicine,1938,for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration
Pearl Buck,literature,1938,for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces
"Office international Nansen pour les Réfugiés (Nansen International Office for Refugees)
",peace,1938,for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe
Clinton Joseph Davisson,physics,1937,for their experimental discovery of the diffraction of electrons by crystals
George Paget Thomson,physics,1937,for their experimental discovery of the diffraction of electrons by crystals
Walter Norman Haworth,chemistry,1937,for his investigations on carbohydrates and vitamin C
Paul Karrer,chemistry,1937,"for his investigations on carotenoids, flavins and vitamins A and B2"
Albert von Szent-Györgyi Nagyrápolt,medicine,1937,"for his discoveries in connection with the biological combustion processes, with special reference to vitamin C and the catalysis of fumaric acid"
Roger Martin du Gard,literature,1937,for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle Les Thibault
"Cecil of Chelwood, Viscount (Lord Edgar Algernon Robert Gascoyne Cecil)",peace,1937,"for his tireless effort in support of the League of Nations, disarmament and peace"
Victor Franz Hess,physics,1936,for his discovery of cosmic radiation
Carl David Anderson,physics,1936,for his discovery of the positron
Petrus (Peter) Josephus Wilhelmus Debye,chemistry,1936,for his contributions to our knowledge of molecular structure through his investigations on dipole moments and on the diffraction of X-rays and electrons in gases
Sir Henry Hallett Dale,medicine,1936,for their discoveries relating to chemical transmission of nerve impulses
Otto Loewi,medicine,1936,for their discoveries relating to chemical transmission of nerve impulses
Eugene Gladstone O’Neill,literature,1936,"for the power, honesty and deep-felt emotions of his dramatic works, which embody an original concept of tragedy"
Carlos Saavedra Lamas,peace,1936,"for his role as father of the Argentine Antiwar Pact of 1933, which he also used as a means to mediate peace between Paraguay and Bolivia in 1935"
James Chadwick,physics,1935,for the discovery of the neutron
Frédéric Joliot,chemistry,1935,in recognition of their synthesis of new radioactive elements
Irène Joliot-Curie,chemistry,1935,in recognition of their synthesis of new radioactive elements
Hans Spemann,medicine,1935,for his discovery of the organizer effect in embryonic development
Carl von Ossietzky,peace,1935,for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace
Harold Clayton Urey,chemistry,1934,for his discovery of heavy hydrogen
George Hoyt Whipple,medicine,1934,for their discoveries concerning liver therapy in cases of anaemia
George Richards Minot,medicine,1934,for their discoveries concerning liver therapy in cases of anaemia
William Parry Murphy,medicine,1934,for their discoveries concerning liver therapy in cases of anaemia
Luigi Pirandello,literature,1934,for his bold and ingenious revival of dramatic and scenic art
Arthur Henderson,peace,1934,for his untiring struggle and his courageous efforts as Chairman of the League of Nations Disarmament Conference 1931-34
Erwin Schrödinger,physics,1933,for the discovery of new productive forms of atomic theory
Paul Adrien Maurice Dirac,physics,1933,for the discovery of new productive forms of atomic theory
Thomas Hunt Morgan,medicine,1933,for his discoveries concerning the role played by the chromosome in heredity
Ivan Alekseyevich Bunin,literature,1933,for the strict artistry with which he has carried on the classical Russian traditions in prose writing
Sir Norman Angell (Ralph Lane),peace,1933,for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace
Werner Karl Heisenberg,physics,1932,"for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen"
Irving Langmuir,chemistry,1932,for his discoveries and investigations in surface chemistry
Sir Charles Scott Sherrington,medicine,1932,for their discoveries regarding the functions of neurons
Edgar Douglas Adrian,medicine,1932,for their discoveries regarding the functions of neurons
John Galsworthy,literature,1932,for his distinguished art of narration which takes its highest form in The Forsyte Saga
Carl Bosch,chemistry,1931,in recognition of their contributions to the invention and development of chemical high pressure methods
Friedrich Bergius,chemistry,1931,in recognition of their contributions to the invention and development of chemical high pressure methods
Otto Heinrich Warburg,medicine,1931,for his discovery of the nature and mode of action of the respiratory enzyme
Erik Axel Karlfeldt,literature,1931,The poetry of Erik Axel Karlfeldt
Jane Addams,peace,1931,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind
Nicholas Murray Butler,peace,1931,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind
Sir Chandrasekhara Venkata Raman,physics,1930,for his work on the scattering of light and for the discovery of the effect named after him
Hans Fischer,chemistry,1930,for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin
Karl Landsteiner,medicine,1930,for his discovery of human blood groups
Sinclair Lewis,literature,1930,"for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters"
Lars Olof Jonathan (Nathan) Söderblom,peace,1930,for promoting Christian unity and helping create ‘that new attitude of mind which is necessary if peace between nations is to become reality'
Prince Louis-Victor Pierre Raymond de Broglie,physics,1929,for his discovery of the wave nature of electrons
Arthur Harden,chemistry,1929,for their investigations on the fermentation of sugar and fermentative enzymes
Hans Karl August Simon von Euler-Chelpin,chemistry,1929,for their investigations on the fermentation of sugar and fermentative enzymes
Christiaan Eijkman,medicine,1929,for his discovery of the antineuritic vitamin
Sir Frederick Gowland Hopkins,medicine,1929,for his discovery of the growth-stimulating vitamins
Thomas Mann,literature,1929,"principally for his great novel, Buddenbrooks, which has won steadily increased recognition as one of the classic works of contemporary literature"
Frank Billings Kellogg,peace,1929,for his crucial role in bringing about the Briand-Kellogg Pact
Owen Willans Richardson,physics,1928,for his work on the thermionic phenomenon and especially for the discovery of the law named after him
Adolf Otto Reinhold Windaus,chemistry,1928,for the services rendered through his research into the constitution of the sterols and their connection with the vitamins
Charles Jules Henri Nicolle,medicine,1928,for his work on typhus
Sigrid Undset,literature,1928,principally for her powerful descriptions of Northern life during the Middle Ages
Arthur Holly Compton,physics,1927,for his discovery of the effect named after him
Charles Thomson Rees Wilson,physics,1927,for his method of making the paths of electrically charged particles visible by condensation of vapour
Heinrich Otto Wieland,chemistry,1927,for his investigations of the constitution of the bile acids and related substances
Julius Wagner-Jauregg,medicine,1927,for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica
Henri Bergson,literature,1927,in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented
Ferdinand Buisson,peace,1927,for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation
Ludwig Quidde,peace,1927,for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation
Jean Baptiste Perrin,physics,1926,"for his work on the discontinuous structure of matter, and especially for his discovery of sedimentation equilibrium"
The (Theodor) Svedberg,chemistry,1926,for his work on disperse systems
Johannes Andreas Grib Fibiger,medicine,1926,for his discovery of the Spiroptera carcinoma
Grazia Deledda,literature,1926,for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general
Aristide Briand,peace,1926,for their crucial role in bringing about the Locarno Treaty
Gustav Stresemann,peace,1926,for their crucial role in bringing about the Locarno Treaty
James Franck,physics,1925,for their discovery of the laws governing the impact of an electron upon an atom
Gustav Ludwig Hertz,physics,1925,for their discovery of the laws governing the impact of an electron upon an atom
Richard Adolf Zsigmondy,chemistry,1925,"for his demonstration of the heterogenous nature of colloid solutions and for the methods he used, which have since become fundamental in modern colloid chemistry"
George Bernard Shaw,literature,1925,"for his work which is marked by both idealism and humanity, its stimulating satire often being infused with a singular poetic beauty"
Sir Austen Chamberlain,peace,1925,for his crucial role in bringing about the Locarno Treaty
Charles Gates Dawes,peace,1925,for his crucial role in bringing about the Dawes Plan
Karl Manne Georg Siegbahn,physics,1924,for his discoveries and research in the field of X-ray spectroscopy
Willem Einthoven,medicine,1924,for his discovery of the mechanism of the electrocardiogram
Wladyslaw Stanislaw Reymont,literature,1924,"for his great national epic, The Peasants"
Robert Andrews Millikan,physics,1923,for his work on the elementary charge of electricity and on the photoelectric effect
Fritz Pregl,chemistry,1923,for his invention of the method of micro-analysis of organic substances
Frederick Grant Banting,medicine,1923,for the discovery of insulin
John James Rickard Macleod,medicine,1923,for the discovery of insulin
William Butler Yeats,literature,1923,"for his always inspired poetry, which in a highly artistic form gives expression to the spirit of a whole nation"
Niels Henrik David Bohr,physics,1922,for his services in the investigation of the structure of atoms and of the radiation emanating from them
Francis William Aston,chemistry,1922,"for his discovery, by means of his mass spectrograph, of isotopes, in a large number of non-radioactive elements, and for his enunciation of the whole-number rule"
Archibald Vivian Hill,medicine,1922,for his discovery relating to the production of heat in the muscle
Otto Fritz Meyerhof,medicine,1922,for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle
Jacinto Benavente,literature,1922,for the happy manner in which he has continued the illustrious traditions of the Spanish drama
Fridtjof Nansen,peace,1922,"for his leading role in the repatriation of prisoners of war, in international relief work and as the League of Nations’ High Commissioner for refugees"
Albert Einstein,physics,1921,"for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect"
Frederick Soddy,chemistry,1921,"for his contributions to our knowledge of the chemistry of radioactive substances, and his investigations into the origin and nature of isotopes"
Anatole France,literature,1921,"in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament"
Karl Hjalmar Branting,peace,1921,for their lifelong contributions to the cause of peace and organized internationalism
Christian Lous Lange,peace,1921,for their lifelong contributions to the cause of peace and organized internationalism
Charles Edouard Guillaume,physics,1920,in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys
Walther Hermann Nernst,chemistry,1920,in recognition of his work in thermochemistry
Schack August Steenberg Krogh,medicine,1920,for his discovery of the capillary motor regulating mechanism
Knut Pedersen Hamsun,literature,1920,"for his monumental work, Growth of the Soil"
Léon Victor Auguste Bourgeois,peace,1920,for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations
Johannes Stark,physics,1919,for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields
Jules Bordet,medicine,1919,for his discoveries relating to immunity
Carl Friedrich Georg Spitteler,literature,1919,"in special appreciation of his epic, Olympian Spring"
Thomas Woodrow Wilson,peace,1919,for his role as founder of the League of Nations
Max Karl Ernst Ludwig Planck,physics,1918,in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta
Fritz Haber,chemistry,1918,for the synthesis of ammonia from its elements
Charles Glover Barkla,physics,1917,for his discovery of the characteristic Röntgen radiation of the elements
Karl Adolph Gjellerup,literature,1917,"for his varied and rich poetry, which is inspired by lofty ideals"
Henrik Pontoppidan,literature,1917,for his authentic descriptions of present-day life in Denmark
"Comité international de la Croix Rouge (International Committee of the Red Cross)
",peace,1917,for the efforts to take care of wounded soldiers and prisoners of war and their families
Carl Gustaf Verner von Heidenstam,literature,1916,in recognition of his significance as the leading representative of a new era in our literature
Sir William Henry Bragg,physics,1915,for their services in the analysis of crystal structure by means of X-rays
William Lawrence Bragg,physics,1915,for their services in the analysis of crystal structure by means of X-rays
Richard Martin Willstätter,chemistry,1915,"for his researches on plant pigments, especially chlorophyll"
Romain Rolland,literature,1915,as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings
Max von Laue,physics,1914,for his discovery of the diffraction of X-rays by crystals
Theodore William Richards,chemistry,1914,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements
Robert Bárány,medicine,1914,for his work on the physiology and pathology of the vestibular apparatus
Heike Kamerlingh Onnes,physics,1913,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium"
Alfred Werner,chemistry,1913,in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry
Charles Robert Richet,medicine,1913,in recognition of his work on anaphylaxis
Rabindranath Tagore,literature,1913,"because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West"
Henri La Fontaine,peace,1913,for his unparalleled contribution to the organization of peaceful internationalism
Nils Gustaf Dalén,physics,1912,for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys
Victor Grignard,chemistry,1912,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry"
Paul Sabatier,chemistry,1912,for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years
Alexis Carrel,medicine,1912,in recognition of his work on vascular suture and the transplantation of blood vessels and organs
Gerhart Johann Robert Hauptmann,literature,1912,"primarily in recognition of his fruitful, varied and outstanding production in the realm of dramatic art"
Elihu Root,peace,1912,for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries
Wilhelm Wien,physics,1911,for his discoveries regarding the laws governing the radiation of heat
"Marie Curie, née Sklodowska",chemistry,1911,"in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element"
Allvar Gullstrand,medicine,1911,for his work on the dioptrics of the eye
Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck,literature,1911,"in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers’ own feelings and stimulate their imaginations"
Tobias Michael Carel Asser,peace,1911,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations"
Alfred Hermann Fried,peace,1911,"for his effort to expose and fight what he considers to be the main cause of war, namely, the anarchy in international relations"
Johannes Diderik van der Waals,physics,1910,for his work on the equation of state for gases and liquids
Otto Wallach,chemistry,1910,in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds
Albrecht Kossel,medicine,1910,"in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances"
Paul Johann Ludwig Heyse,literature,1910,"as a tribute to the consummate artistry, permeated with idealism, which he has demonstrated during his long productive career as a lyric poet, dramatist, novelist and writer of world-renowned short stories"
"Bureau international permanent de la Paix (Permanent International Peace Bureau)
",peace,1910,"for acting as a link between the peace societies of the various countries, and helping them to organize the world rallies of the international peace movement"
Guglielmo Marconi,physics,1909,in recognition of their contributions to the development of wireless telegraphy
